date,iso,partner,price,mass,value,qty,qty_units,qty_unit_code,aggrLevel,altQty,altQtyUnitAbbr,altQtyUnitCode,cifvalue,classificationCode,classificationSearchCode,cmdCode,cmdDesc,customsCode,customsDesc,flowCode,flowDesc,fobvalue,freqCode,grossWgt,isAggregate,isAltQtyEstimated,isGrossWgtEstimated,isLeaf,isNetWgtEstimated,isOriginalClassification,isQtyEstimated,isReported,legacyEstimationFlag,mosCode,motCode,motDesc,netWgt,partner2Code,partner2Desc,partner2ISO,partnerCode,partnerDesc,partnerISO,period,primaryValue,qtyUnitAbbr,qtyUnitCode,refMonth,refPeriodId,refYear,reporterCode,reporterDesc,reporterISO,typeCode,kind,hs_code
2024-03-01,SWE,BEL,0.3508705405405405,74000.0,25964.42,74000.0,kg,8,4,74000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,25964.42,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,74000.0,0,World,W00,56,Belgium,BEL,202403,25964.42,kg,8,3,20240301,2024,752,Sweden,SWE,C,export,2833
2024-03-01,SWE,CHN,0.21438307317624997,48893.473,10481.933,48893.473,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,10481.933,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,48893.473,0,World,W00,156,China,CHN,202403,10481.933,kg,8,3,20240301,2024,752,Sweden,SWE,C,export,2833
2024-03-01,SWE,DNK,0.12111278919406872,2721065.316,329555.81,2721065.316,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,329555.81,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,2721065.316,0,World,W00,208,Denmark,DNK,202403,329555.81,kg,8,3,20240301,2024,752,Sweden,SWE,C,export,2833
2024-03-01,SWE,SLV,0.5174567142857143,21000.0,10866.591,21000.0,kg,8,4,21000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,10866.591,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,21000.0,0,World,W00,222,El Salvador,SLV,202403,10866.591,kg,8,3,20240301,2024,752,Sweden,SWE,C,export,2833
2024-03-01,SWE,EST,0.12125091304347826,23000.0,2788.771,23000.0,kg,8,4,23000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,2788.771,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,23000.0,0,World,W00,233,Estonia,EST,202403,2788.771,kg,8,3,20240301,2024,752,Sweden,SWE,C,export,2833
2024-03-01,SWE,FIN,0.2869616703915351,115278.793,33080.595,115278.793,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,33080.595,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,115278.793,0,World,W00,246,Finland,FIN,202403,33080.595,kg,8,3,20240301,2024,752,Sweden,SWE,C,export,2833
2024-03-01,SWE,FRA,0.39615601086956526,184000.0,72892.706,184000.0,kg,8,4,184000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,72892.706,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,184000.0,0,World,W00,251,France,FRA,202403,72892.706,kg,8,3,20240301,2024,752,Sweden,SWE,C,export,2833
2024-03-01,SWE,DEU,0.3360901414141414,594000.0,199637.544,594000.0,kg,8,4,594000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,199637.544,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,594000.0,0,World,W00,276,Germany,DEU,202403,199637.544,kg,8,3,20240301,2024,752,Sweden,SWE,C,export,2833
2024-03-01,SWE,HUN,1.1539739999999998,2000.0,2307.948,2000.0,kg,8,4,2000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,2307.948,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,2000.0,0,World,W00,348,Hungary,HUN,202403,2307.948,kg,8,3,20240301,2024,752,Sweden,SWE,C,export,2833
2024-03-01,SWE,IRL,0.5399548198757763,161000.0,86932.726,161000.0,kg,8,4,161000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,86932.726,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,161000.0,0,World,W00,372,Ireland,IRL,202403,86932.726,kg,8,3,20240301,2024,752,Sweden,SWE,C,export,2833
2024-03-01,SWE,ITA,0.21438300889059309,3588.512,769.316,3588.512,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,769.316,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,3588.512,0,World,W00,380,Italy,ITA,202403,769.316,kg,8,3,20240301,2024,752,Sweden,SWE,C,export,2833
2024-03-01,SWE,JPN,0.21438305715120123,29605.222,6346.858,29605.222,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,6346.858,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,29605.222,0,World,W00,392,Japan,JPN,202403,6346.858,kg,8,3,20240301,2024,752,Sweden,SWE,C,export,2833
2024-03-01,SWE,KOR,0.2143830781340764,10316.971,2211.784,10316.971,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,2211.784,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,10316.971,0,World,W00,410,Rep. of Korea,KOR,202403,2211.784,kg,8,3,20240301,2024,752,Sweden,SWE,C,export,2833
2024-03-01,SWE,MDV,0.21438309913286988,13456.919,2884.936,13456.919,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,2884.936,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,13456.919,0,World,W00,462,Maldives,MDV,202403,2884.936,kg,8,3,20240301,2024,752,Sweden,SWE,C,export,2833
2024-03-01,SWE,NLD,0.14259635926773453,437000.0,62314.609,437000.0,kg,8,4,437000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,62314.609,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,437000.0,0,World,W00,528,Netherlands,NLD,202403,62314.609,kg,8,3,20240301,2024,752,Sweden,SWE,C,export,2833
2024-03-01,SWE,NOR,0.2553457719669591,1670996.828,426681.975,1670996.828,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,426681.975,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,1670996.828,0,World,W00,579,Norway,NOR,202403,426681.975,kg,8,3,20240301,2024,752,Sweden,SWE,C,export,2833
2024-03-01,SWE,PER,0.4693744523809524,42000.0,19713.727,42000.0,kg,8,4,42000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,19713.727,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,42000.0,0,World,W00,604,Peru,PER,202403,19713.727,kg,8,3,20240301,2024,752,Sweden,SWE,C,export,2833
2024-03-01,SWE,POL,0.08661282491582491,594000.0,51448.018,594000.0,kg,8,4,594000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,51448.018,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,594000.0,0,World,W00,616,Poland,POL,202403,51448.018,kg,8,3,20240301,2024,752,Sweden,SWE,C,export,2833
2024-03-01,SWE,SAU,0.4190025476190476,42000.0,17598.107,42000.0,kg,8,4,42000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,17598.107,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,42000.0,0,World,W00,682,Saudi Arabia,SAU,202403,17598.107,kg,8,3,20240301,2024,752,Sweden,SWE,C,export,2833
2024-03-01,SWE,SGP,0.21438307246689842,113486.684,24329.624,113486.684,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,24329.624,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,113486.684,0,World,W00,702,Singapore,SGP,202403,24329.624,kg,8,3,20240301,2024,752,Sweden,SWE,C,export,2833
2024-03-01,SWE,ESP,0.21438316812889896,3139.948,673.152,3139.948,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,673.152,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,3139.948,0,World,W00,724,Spain,ESP,202403,673.152,kg,8,3,20240301,2024,752,Sweden,SWE,C,export,2833
2024-03-01,SWE,CHE,0.616930779499649,39436.554,24329.624,39436.554,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,24329.624,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,39436.554,0,World,W00,757,Switzerland,CHE,202403,24329.624,kg,8,3,20240301,2024,752,Sweden,SWE,C,export,2833
2024-03-01,SWE,TTO,0.39090877500000004,200000.0,78181.755,200000.0,kg,8,4,200000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,78181.755,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,200000.0,0,World,W00,780,Trinidad and Tobago,TTO,202403,78181.755,kg,8,3,20240301,2024,752,Sweden,SWE,C,export,2833
2024-03-01,SWE,GBR,0.3188257465161569,73897.128,23560.307,73897.128,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,23560.307,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,73897.128,0,World,W00,826,United Kingdom,GBR,202403,23560.307,kg,8,3,20240301,2024,752,Sweden,SWE,C,export,2833
2024-03-01,SWE,USA,0.3915936958441148,426313.316,166941.607,426313.316,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,166941.607,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,426313.316,0,World,W00,842,USA,USA,202403,166941.607,kg,8,3,20240301,2024,752,Sweden,SWE,C,export,2833
2024-04-01,SWE,W00,0.21914298080495545,7783884.0,1705783.542,7783884.0,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,1705783.542,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,7783884.0,0,World,W00,0,World,W00,202404,1705783.542,kg,8,4,20240401,2024,752,Sweden,SWE,C,export,2833
2024-04-01,SWE,AUS,0.20110074010131132,3681.523,740.357,3681.523,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,740.357,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,3681.523,0,World,W00,36,Australia,AUS,202404,740.357,kg,8,4,20240401,2024,752,Sweden,SWE,C,export,2833
2024-04-01,SWE,AUT,0.20110085384028767,39576.371,7958.842,39576.371,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,7958.842,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,39576.371,0,World,W00,40,Austria,AUT,202404,7958.842,kg,8,4,20240401,2024,752,Sweden,SWE,C,export,2833
2024-04-01,SWE,BEL,0.3345846153846154,26000.0,8699.2,26000.0,kg,8,4,26000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,8699.2,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,26000.0,0,World,W00,56,Belgium,BEL,202404,8699.2,kg,8,4,20240401,2024,752,Sweden,SWE,C,export,2833
2024-04-01,SWE,DNK,0.11912299736999053,3001100.601,357500.099,3001100.601,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,357500.099,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,3001100.601,0,World,W00,208,Denmark,DNK,202404,357500.099,kg,8,4,20240401,2024,752,Sweden,SWE,C,export,2833
2024-04-01,SWE,SLV,0.5023854285714285,21000.0,10550.094,21000.0,kg,8,4,21000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,10550.094,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,21000.0,0,World,W00,222,El Salvador,SLV,202404,10550.094,kg,8,4,20240401,2024,752,Sweden,SWE,C,export,2833
2024-04-01,SWE,EST,0.14409526353916338,23120.871,3331.608,23120.871,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,3331.608,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,23120.871,0,World,W00,233,Estonia,EST,202404,3331.608,kg,8,4,20240401,2024,752,Sweden,SWE,C,export,2833
2024-04-01,SWE,FIN,0.3193455422729965,254439.841,81254.229,254439.841,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,81254.229,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,254439.841,0,World,W00,246,Finland,FIN,202404,81254.229,kg,8,4,20240401,2024,752,Sweden,SWE,C,export,2833
2024-04-01,SWE,FRA,0.4654587093596059,203000.0,94488.118,203000.0,kg,8,4,203000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,94488.118,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,203000.0,0,World,W00,251,France,FRA,202404,94488.118,kg,8,4,20240401,2024,752,Sweden,SWE,C,export,2833
2024-04-01,SWE,DEU,0.31100293904020754,771000.0,239783.266,771000.0,kg,8,4,771000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,239783.266,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,771000.0,0,World,W00,276,Germany,DEU,202404,239783.266,kg,8,4,20240401,2024,752,Sweden,SWE,C,export,2833
2024-04-01,SWE,HND,0.23136169565217393,46000.0,10642.638,46000.0,kg,8,4,46000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,10642.638,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,46000.0,0,World,W00,340,Honduras,HND,202404,10642.638,kg,8,4,20240401,2024,752,Sweden,SWE,C,export,2833
2024-04-01,SWE,HUN,0.40639186956521745,23000.0,9347.013,23000.0,kg,8,4,23000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,9347.013,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,23000.0,0,World,W00,348,Hungary,HUN,202404,9347.013,kg,8,4,20240401,2024,752,Sweden,SWE,C,export,2833
2024-04-01,SWE,ISL,2.4987073737073735,296.296,740.357,296.296,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,740.357,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,296.296,0,World,W00,352,Iceland,ISL,202404,740.357,kg,8,4,20240401,2024,752,Sweden,SWE,C,export,2833
2024-04-01,SWE,IRL,0.4897395465838509,161000.0,78848.067,161000.0,kg,8,4,161000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,78848.067,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,161000.0,0,World,W00,372,Ireland,IRL,202404,78848.067,kg,8,4,20240401,2024,752,Sweden,SWE,C,export,2833
2024-04-01,SWE,ITA,0.20110074010131132,3681.523,740.357,3681.523,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,740.357,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,3681.523,0,World,W00,380,Italy,ITA,202404,740.357,kg,8,4,20240401,2024,752,Sweden,SWE,C,export,2833
2024-04-01,SWE,CIV,0.26473704143126175,531000.0,140575.369,531000.0,kg,8,4,531000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,140575.369,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,531000.0,0,World,W00,384,Côte d'Ivoire,CIV,202404,140575.369,kg,8,4,20240401,2024,752,Sweden,SWE,C,export,2833
2024-04-01,SWE,KOR,0.20110086127151552,80073.123,16102.774,80073.123,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,16102.774,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,80073.123,0,World,W00,410,Rep. of Korea,KOR,202404,16102.774,kg,8,4,20240401,2024,752,Sweden,SWE,C,export,2833
2024-04-01,SWE,NLD,0.15130679914892248,165141.713,24987.064,165141.713,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,24987.064,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,165141.713,0,World,W00,528,Netherlands,NLD,202404,24987.064,kg,8,4,20240401,2024,752,Sweden,SWE,C,export,2833
2024-04-01,SWE,NOR,0.27860095616501074,1374878.379,383042.431,1374878.379,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,383042.431,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,1374878.379,0,World,W00,579,Norway,NOR,202404,383042.431,kg,8,4,20240401,2024,752,Sweden,SWE,C,export,2833
2024-04-01,SWE,PER,0.45831652380952387,21000.0,9624.647,21000.0,kg,8,4,21000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,9624.647,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,21000.0,0,World,W00,604,Peru,PER,202404,9624.647,kg,8,4,20240401,2024,752,Sweden,SWE,C,export,2833
2024-04-01,SWE,POL,0.08546669216061185,523000.0,44699.08,523000.0,kg,8,4,523000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,44699.08,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,523000.0,0,World,W00,616,Poland,POL,202404,44699.08,kg,8,4,20240401,2024,752,Sweden,SWE,C,export,2833
2024-04-01,SWE,IND,0.20110076976049832,5062.094,1017.991,5062.094,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,1017.991,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,5062.094,0,World,W00,699,India,IND,202404,1017.991,kg,8,4,20240401,2024,752,Sweden,SWE,C,export,2833
2024-04-01,SWE,ESP,0.22678338737769566,6529.204,1480.715,6529.204,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,1480.715,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,6529.204,0,World,W00,724,Spain,ESP,202404,1480.715,kg,8,4,20240401,2024,752,Sweden,SWE,C,export,2833
2024-04-01,SWE,SDN,0.37210672916666665,48000.0,17861.123,48000.0,kg,8,4,48000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,17861.123,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,48000.0,0,World,W00,729,Sudan,SDN,202404,17861.123,kg,8,4,20240401,2024,752,Sweden,SWE,C,export,2833
2024-04-01,SWE,CHE,0.20110083560940067,15186.282,3053.974,15186.282,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,3053.974,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,15186.282,0,World,W00,757,Switzerland,CHE,202404,3053.974,kg,8,4,20240401,2024,752,Sweden,SWE,C,export,2833
2024-04-01,SWE,TTO,0.3825614577464789,142000.0,54323.727,142000.0,kg,8,4,142000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,54323.727,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,142000.0,0,World,W00,780,Trinidad and Tobago,TTO,202404,54323.727,kg,8,4,20240401,2024,752,Sweden,SWE,C,export,2833
2024-04-01,SWE,GBR,0.3043659788436555,52601.904,16010.23,52601.904,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,16010.23,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,52601.904,0,World,W00,826,United Kingdom,GBR,202404,16010.23,kg,8,4,20240401,2024,752,Sweden,SWE,C,export,2833
2024-04-01,SWE,USA,0.3752367448283482,218514.277,81994.586,218514.277,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,81994.586,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,218514.277,0,World,W00,842,USA,USA,202404,81994.586,kg,8,4,20240401,2024,752,Sweden,SWE,C,export,2833
2024-04-01,SWE,BFA,0.2660659583333333,24000.0,6385.583,24000.0,kg,8,4,24000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,6385.583,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,24000.0,0,World,W00,854,Burkina Faso,BFA,202404,6385.583,kg,8,4,20240401,2024,752,Sweden,SWE,C,export,2833
2024-05-01,SWE,W00,0.2055878894242964,9386672.573,1929786.203,9386672.573,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,1929786.203,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,9386672.573,0,World,W00,0,World,W00,202405,1929786.203,kg,8,5,20240501,2024,752,Sweden,SWE,C,export,2833
2024-05-01,SWE,AUS,0.1926958427898066,8209.544,1581.945,8209.544,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,1581.945,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,8209.544,0,World,W00,36,Australia,AUS,202405,1581.945,kg,8,5,20240501,2024,752,Sweden,SWE,C,export,2833
2024-05-01,SWE,BEL,0.3626780769230769,39000.0,14144.445,39000.0,kg,8,4,39000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,14144.445,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,39000.0,0,World,W00,56,Belgium,BEL,202405,14144.445,kg,8,5,20240501,2024,752,Sweden,SWE,C,export,2833
2024-05-01,SWE,DNK,0.1193432421449082,3765318.345,449365.299,3765318.345,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,449365.299,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,3765318.345,0,World,W00,208,Denmark,DNK,202405,449365.299,kg,8,5,20240501,2024,752,Sweden,SWE,C,export,2833
2024-05-01,SWE,EST,0.1361753787419551,45101.156,6141.667,45101.156,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,6141.667,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,45101.156,0,World,W00,233,Estonia,EST,202405,6141.667,kg,8,5,20240501,2024,752,Sweden,SWE,C,export,2833
2024-05-01,SWE,FIN,0.39312697237983574,236469.412,92962.504,236469.412,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,92962.504,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,236469.412,0,World,W00,246,Finland,FIN,202405,92962.504,kg,8,5,20240501,2024,752,Sweden,SWE,C,export,2833
2024-05-01,SWE,FRA,0.42119885263157897,95000.0,40013.891,95000.0,kg,8,4,95000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,40013.891,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,95000.0,0,World,W00,251,France,FRA,202405,40013.891,kg,8,5,20240501,2024,752,Sweden,SWE,C,export,2833
2024-05-01,SWE,DEU,0.34496502047244093,635000.0,219052.788,635000.0,kg,8,4,635000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,219052.788,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,635000.0,0,World,W00,276,Germany,DEU,202405,219052.788,kg,8,5,20240501,2024,752,Sweden,SWE,C,export,2833
2024-05-01,SWE,HUN,0.5955556,5000.0,2977.778,5000.0,kg,8,4,5000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,2977.778,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,5000.0,0,World,W00,348,Hungary,HUN,202405,2977.778,kg,8,5,20240501,2024,752,Sweden,SWE,C,export,2833
2024-05-01,SWE,ISL,0.21425276238220703,30837.152,6606.945,30837.152,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,6606.945,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,30837.152,0,World,W00,352,Iceland,ISL,202405,6606.945,kg,8,5,20240501,2024,752,Sweden,SWE,C,export,2833
